Team,Race Date,Race Name,Product Rank,Product Name,Product Link,Current Price,Previous Price,Price Change,Team Cumulative Placement,Team Placement Change,Mercedes Driver HAM Pos,Mercedes Driver BOT Pos,Red Bull Driver VER Pos,Red Bull Driver PER Pos,Ferrari Driver SAI Pos,Ferrari Driver LEC Pos,McLaren Driver NOR Pos,McLaren Driver RIC Pos,Alpine Driver ALO Pos,Alpine Driver OCO Pos,AlphaTauri Driver GAS Pos,AlphaTauri Driver TSU Pos,Aston Martin Driver VET Pos,Aston Martin Driver STR Pos,Williams Driver RUS Pos,Williams Driver LAT Pos,Alfa Romeo Driver RAI Pos,Alfa Romeo Driver GIO Pos,Haas Driver MSC Pos,Haas Driver MAZ Pos,Gender Category
Haas,Aug 27 - 29,Belgian GP,19,CMC Motorsports Haas Racing F1 2024 Men's Team Lightweight Vest,https://www.amazon.com/CMC-Motorsports-Haas-Racing-Lightweight/dp/B0D48123WT/ref=sr_1_23?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-23,$49.99,$49.99,$0.00,17.0,0.0,3,12,1,20,10,8,14,4,11,7,6,15,5,18,2,9,19,13,,17,Men
Haas,Aug 27 - 29,Belgian GP,20,CMC Motorsports Haas Racing F1 2023 Men's Team Lightweight Rain Jacket,https://www.amazon.com/CMC-Motorsports-Racing-Lightweight-Jacket/dp/B0C9QYRWWV/ref=sr_1_10?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-10,$59.99,$59.99,$0.00,17.0,0.0,3,12,1,20,10,8,14,4,11,7,6,15,5,18,2,9,19,13,,17,Men
Haas,Sep 3 - 5,Dutch GP,1,CMC Motorsports Haas Racing F1 Team Logo Hat - Black,https://www.amazon.com/CMC-Motorsports-Haas-Racing-Team/dp/B0C3K9D3NL/ref=sr_1_2?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-2,$9.99,$9.99,$0.00,,,2,3,1,8,7,5,10,11,6,9,4,Ret,13,12,Ret,16,,14,,Ret,Unisex
Haas,Sep 3 - 5,Dutch GP,2,CMC Motorsports Haas Racing F1 Mono Fan Hat Grey,https://www.amazon.com/CMC-Motorsports-Haas-Racing-Mono/dp/B0C3KJF3YF/ref=sr_1_5?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-5,$14.99,$14.99,$0.00,,,2,3,1,8,7,5,10,11,6,9,4,Ret,13,12,Ret,16,,14,,Ret,Unisex
Haas,Sep 3 - 5,Dutch GP,3,Castore Haas Racing F1 2026 Men's Team Polo Shirt,https://www.amazon.com/Castore-Haas-Racing-2026-Shirt/dp/B0FWKYL29F/ref=sr_1_1?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-1,$125.00,$125.00,$0.00,,,2,3,1,8,7,5,10,11,6,9,4,Ret,13,12,Ret,16,,14,,Ret,Men
Haas,Sep 3 - 5,Dutch GP,4,CMC Motorsports Haas Racing F1 2024 Men's Team Fitted Polo Shirt,https://www.amazon.com/CMC-Motorsports-Racing-Fitted-Shirt/dp/B0CXJGCQ3T/ref=sr_1_19?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-19,$39.99,$39.99,$0.00,,,2,3,1,8,7,5,10,11,6,9,4,Ret,13,12,Ret,16,,14,,Ret,Men
Haas,Sep 3 - 5,Dutch GP,5,Castore Haas Racing F1 2026 Men's Team Set Up T-Shirt,https://www.amazon.com/Castore-Haas-Racing-2026-T-Shirt/dp/B0FWLF5X81/ref=sr_1_4?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-4,$105.00,$105.00,$0.00,,,2,3,1,8,7,5,10,11,6,9,4,Ret,13,12,Ret,16,,14,,Ret,Men
Haas,Sep 3 - 5,Dutch GP,6,CMC Motorsports Haas Racing F1 2024 Men's Team Fitted Polo Shirt,https://www.amazon.com/CMC-Motorsports-Racing-Fitted-Shirt/dp/B0CXJGCQ3T/ref=sr_1_19?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-19,$39.99,$39.99,$0.00,,,2,3,1,8,7,5,10,11,6,9,4,Ret,13,12,Ret,16,,14,,Ret,Men
Haas,Sep 3 - 5,Dutch GP,7,"F1 Gifts for Men – Unique Formula 1 Racing Gifts, Car Guy gifts, Stocking Stuffers for Dad, Car Gift",https://www.amazon.com/Formula-Perfect-Stocking-Stuffers-Essential/dp/B0GCFYTB2M/ref=sr_1_14?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-14,$11.95,$11.95,$0.00,,,2,3,1,8,7,5,10,11,6,9,4,Ret,13,12,Ret,16,,14,,Ret,Men
Haas,Sep 3 - 5,Dutch GP,8,CMC Motorsports Haas Racing F1 2024 Women's Team Fitted Polo Shirt,https://www.amazon.com/CMC-Motorsports-Racing-Womens-Fitted/dp/B0CZ4Z9BWP/ref=sr_1_7?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-7,$19.99,$19.99,$0.00,,,2,3,1,8,7,5,10,11,6,9,4,Ret,13,12,Ret,16,,14,,Ret,Women
Haas,Sep 3 - 5,Dutch GP,9,CMC Motorsports Haas Racing F1 2024 Team 1/4 Zip Fitted Sweater,https://www.amazon.com/CMC-Motorsports-Racing-Fitted-Sweater/dp/B0CZ7JHNKZ/ref=sr_1_8?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-8,$39.99,$39.99,$0.00,,,2,3,1,8,7,5,10,11,6,9,4,Ret,13,12,Ret,16,,14,,Ret,Unisex
Haas,Sep 3 - 5,Dutch GP,10,CMC Motorsports Haas Racing F1 Roundel Essentials T-Shirt,https://www.amazon.com/CMC-Motorsports-Roundel-Essentials-T-Shirt/dp/B0D47ZYMX3/ref=sr_1_43?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-43,$29.99,$29.99,$0.00,,,2,3,1,8,7,5,10,11,6,9,4,Ret,13,12,Ret,16,,14,,Ret,Unisex
Haas,Sep 3 - 5,Dutch GP,11,CMC Motorsports Haas Racing F1 2024 Men's Team Fitted Polo Shirt,https://www.amazon.com/CMC-Motorsports-Racing-Fitted-Shirt/dp/B0CXJGCQ3T/ref=sr_1_19?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-19,$39.99,$39.99,$0.00,,,2,3,1,8,7,5,10,11,6,9,4,Ret,13,12,Ret,16,,14,,Ret,Men
Haas,Sep 3 - 5,Dutch GP,12,Tricorp Haas Racing F1 2025 Men's Team Fitted Polo Shirt,https://www.amazon.com/Tricorp-Racing-Fitted-Shirt-Black/dp/B0F5CXKX8D/ref=sr_1_12?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-12,$69.99,$69.99,$0.00,,,2,3,1,8,7,5,10,11,6,9,4,Ret,13,12,Ret,16,,14,,Ret,Men
Haas,Sep 3 - 5,Dutch GP,13,CMC Motorsports Haas Racing F1 2023 Nico Hulkenberg Team Baseball Hat Black,https://www.amazon.com/CMC-Motorsports-Racing-Hulkenberg-Baseball/dp/B0C3K843T1/ref=sr_1_9?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-9,$14.99,$14.99,$0.00,,,2,3,1,8,7,5,10,11,6,9,4,Ret,13,12,Ret,16,,14,,Ret,Unisex
Haas,Sep 3 - 5,Dutch GP,14,Hot Wheels Formula 1 Race Car MoneyGram Haas F1 Team VF-24,https://www.amazon.com/Hot-Wheels-Formula-MoneyGram-VF-24/dp/B0FLF5666K/ref=sr_1_27?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-27,$26.49,$26.49,$0.00,,,2,3,1,8,7,5,10,11,6,9,4,Ret,13,12,Ret,16,,14,,Ret,Unisex
Haas,Sep 3 - 5,Dutch GP,15,"Birthday Christmas Gifts for F1 Motorcycle Rooster Lovers，With Do Not Disturb, I'm watching F1 socks",https://www.amazon.com/Ao-Yee-ZGL-Christmas-Motorcycle/dp/B0DZ6FG4VN/ref=sr_1_22?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-22,$7.99,$7.99,$0.00,,,2,3,1,8,7,5,10,11,6,9,4,Ret,13,12,Ret,16,,14,,Ret,Unisex
Haas,Sep 3 - 5,Dutch GP,16,CMC Motorsports Haas Racing F1 2023 Team Fitted 1/4 Zip Sweater,https://www.amazon.com/CMC-Motorsports-Racing-Fitted-Sweater/dp/B0C3MGYWJ5/ref=sr_1_15?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-15,$39.99,$39.99,$0.00,,,2,3,1,8,7,5,10,11,6,9,4,Ret,13,12,Ret,16,,14,,Ret,Unisex
Haas,Sep 3 - 5,Dutch GP,17,CMC Motorsports Haas Racing F1 2023 Team Fitted T-Shirt,https://www.amazon.com/CMC-Motorsports-Racing-Fitted-T-Shirt/dp/B0C3MMKGVG/ref=sr_1_33?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-33,$24.99,$24.99,$0.00,,,2,3,1,8,7,5,10,11,6,9,4,Ret,13,12,Ret,16,,14,,Ret,Unisex
Haas,Sep 3 - 5,Dutch GP,18,Haas Racing F1 2024 Team Fitted T-Shirt - Black,https://www.amazon.com/Haas-Racing-F1-Team-T-Shirt/dp/B0CXJF5HN8/ref=sr_1_25?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-25,$39.99,$39.99,$0.00,,,2,3,1,8,7,5,10,11,6,9,4,Ret,13,12,Ret,16,,14,,Ret,Unisex
Haas,Sep 3 - 5,Dutch GP,19,CMC Motorsports Haas Racing F1 2024 Men's Team Lightweight Vest,https://www.amazon.com/CMC-Motorsports-Haas-Racing-Lightweight/dp/B0D48123WT/ref=sr_1_23?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-23,$49.99,$49.99,$0.00,,,2,3,1,8,7,5,10,11,6,9,4,Ret,13,12,Ret,16,,14,,Ret,Men
Haas,Sep 3 - 5,Dutch GP,20,CMC Motorsports Haas Racing F1 2023 Men's Team Lightweight Rain Jacket,https://www.amazon.com/CMC-Motorsports-Racing-Lightweight-Jacket/dp/B0C9QYRWWV/ref=sr_1_10?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-10,$59.99,$59.99,$0.00,,,2,3,1,8,7,5,10,11,6,9,4,Ret,13,12,Ret,16,,14,,Ret,Men
Haas,Sep 10 - 12,Italian GP,1,CMC Motorsports Haas Racing F1 Team Logo Hat - Black,https://www.amazon.com/CMC-Motorsports-Haas-Racing-Team/dp/B0C3K9D3NL/ref=sr_1_2?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-2,$9.99,$9.99,$0.00,,,17,3,18,5,6,4,2,1,8,10,Ret,20,12,7,9,11,,13,,Ret,Unisex
Haas,Sep 10 - 12,Italian GP,2,CMC Motorsports Haas Racing F1 Mono Fan Hat Grey,https://www.amazon.com/CMC-Motorsports-Haas-Racing-Mono/dp/B0C3KJF3YF/ref=sr_1_5?dib=eyJ2IjoiMSJ9.5D8eyzPCsp3ABPOUpch73nQAoeLnuQ074xSnr389zMA8gGIIMP7578zliUiKWEm3dWwa1dJsu7mpwH6GcBcvghLGAO98etwB_ewjXIVYnI9nxMDI1JtYeQaKJCIgq1TMrDARxrUU1tX33fELAuejS8bWSI3GyaFx5NieKzEl7egBMZdAkPbY1QUVJTvbmplZ0nF_A-6QFTOlPd8RH5r13t2RrGAOYW8xVERlnfhgXrmpKFm4KYDEsrTf55bBL_VPELPhWzYsP3eo8JCrub5xTwyufWUYFr5xeBcnG9rSe2k.rBmsU781lSrsuVenWSrBkZGljD-kdXgySJAUm3LCAt0&dib_tag=se&keywords=Haas+F1+racing+team+2021+product&qid=1777391166&sr=8-5,$14.99,$14.99,$0.00,,,17,3,18,5,6,4,2,1,8,10,Ret,20,12,7,9,11,,13,,Ret,Unisex
